contents,key_words
"本关任务对应的参考代码实现如下：

void LL_InsAt(LinkList L,int i,ElemType e)
// 在带头结点的单链表L中第i个位置插入值为e的新元素，i的取值范围[1,n+1]
{
	// 请在这里补充代码，完成本关任务
    
	LNode *p,*s; int j;
	p=L;j=0; 
	while(p&&j<i-1)//查找第i-1个结点，p指向该结点
	{
		p=p->next;++j;
	}
	if(!p||j>i-1)	//i>n+1或者i<1，i值不合法
	{
		printf(""LL_InsAt(): The value of 'i' is not in the range [1,n+1].\n""); return;
	}
	s=(LNode *)malloc(sizeof(LNode)); //生成新结点s
	s->data=e; //将结点s的数据域置为e
	s->next=p->next; p->next=s;  //将结点s插入
	
}

void LL_DelAt(LinkList L,int i)
// 在带头结点的单链表L中，删除第i个元素，i的取值范围[1,n]
{
	// 请在这里补充代码，完成本关任务
    
	LNode *p,*s; int j;
	p=L;j=0; 
    while(p->next &&j<i-1)//查找第i-1个结点，p指向该结点
	{
		p=p->next; ++j; 
    } 
    if(!(p->next)||j>i-1) //i>n或者i<1，i值不合法
	{
		printf(""LL_DelAt(): The value of 'i' is not in the range [1,n].\n""); return;
	}
	s=p->next; p->next=s->next; free(s); //删除
	
}

void LL_DelValue(LinkList L, ElemType e)
// 删除第一个值为e的数据元素
{
	// 请在这里补充代码，完成本关任务
    
	LNode *p,*q;
	p=L->next; q=L; //q指向p所指结点的前驱结点
	while(p&&p->data!=e)
	{
		p=p->next; q=q->next;
	}
	if(p)//找到值为e的元素		
	{
		q->next=p->next; free(p); //删除p所指结点
	}
	
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"本关任务对应的参考代码实现如下：

void LL_GetAt(LinkList L, int i, ElemType *e)
// 在带头结点的单链表L中获取第i个元素的值赋给e，i的取值范围[1,n]
{
	// 请在这里补充代码，完成本关任务
    
	LinkList p;int j;
	p=L->next;j=1; //初始化
	while(p&&j<i) //向后扫描，直到p指向第i个元素或p为空
	{	
		p=p->next; ++j;
	}
	if(!p || j>i) //i>n或者i<1，i值不合法
	{
		printf(""LL_GetAt(): The value of 'i' is not in the range [1,n].\n""); return;
	}
	*e=p->data; //取第i个元素
	
}

LNode *LL_FindValue(LinkList L, ElemType e,int *i)
//在带头结点的单链表L中查找第一个值为e的元素，
//找到则将该元素在链表中的位置赋给i，并返回该结点指针，否则i赋值为0并返回空指针
{
	// 请在这里补充代码，完成本关任务
    
	LNode *p;
	p=L->next; *i=1; 
	while(p&&p->data!=e)
	{
		p=p->next; (*i)++;
	}
	if(!p) *i=0;
	return p;
	
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 'sizeof', 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"本关任务对应的参考代码实现如下：

void SL_InsAt(SqList* L, int i, ElemType e)
// 在顺序表的第i个位置插入新元素e, 即在元素L->elem[i-1]之前插入
// i的有效范围[1,L->length+1]，插入之前要判断表满
{
    // 请在这里补充代码，完成本关任务
    
	int j;
    if(i<1||i>L->length+1)//i值不合法
	{
		printf(""SL_InsAt(): The value of 'i' is not in the range [1,n+1].\n""); return;
	}
	if(L->length==MAXSIZE)//表满
	{
		printf(""SL_InsAt(): The list is full.\n""); return;
	}
	for(j=L->length-1;j>=i-1;j--)//后移
		L->elem[j+1]=L->elem[j];
	L->elem[i-1]=e;
	L->length++;	
    
}

void SL_DelAt(SqList* L, int i)
// 删除顺序表L的第i个元素
//i的有效范围[1,L->length]
{
    // 请在这里补充代码，完成本关任务
    
	int j;
	if(i<1||i>L->length)//i值不合法
	{
		printf(""SL_DelAt(): The value of 'i' is not in the range [1,n].\n""); return;
	}
	for(j=i;j<=L->length-1;j++)//前移
		L->elem[j-1]=L->elem[j];
	L->length--;	
    
}

void SL_DelValue(SqList* L, ElemType x)
// 删除第一个值为x的元素
{
    // 请在这里补充代码，完成本关任务
    
	int i;
	for(i=0;i<L->length;i++)
		if(L->elem[i]==x)
		{
			SL_DelAt(L, i+1);break;
		}			
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"本关任务对应的参考代码实现如下：

void SL_GetAt(SqList L, int i, ElemType *e)
// 获取顺序表L的第i个元素赋给e，i的有效范围[1,L.length]。
{
	// 请在这里补充代码，完成本关任务
    
	if(i<1||i>L.length) {
		printf(""SL_GetAt(): location error when reading elements of the slist!\n"");		
		SL_Free(&L);
		exit(0);
	}
	else 
		*e=L.elem[i-1];
	
}

int SL_FindValue(SqList L, ElemType x)
// 在顺序表L中查找第一个值为x的元素，找到则返回该元素在表中的位置，否则返回0。
{
	// 请在这里补充代码，完成本关任务
    
	int i;
	for(i=0;i<L.length;i++)
		if(L.elem[i]==x) return i+1;//查找成功，返回位置i+1
	return 0; //查找失败，返回0
	
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'break', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应的参考代码实现如下：

void SS_Push(SqStack *S, ElemType e)
// 插入元素e为新的栈顶元素
{
	// 请在这里补充代码，完成本关任务
    
	if(SS_IsFull(*S)) return;//栈满
	S->top++; S->elem[S->top]=e;
    
}

void SS_Pop(SqStack *S, ElemType *e)
// 删除S的栈顶元素，用e返回其值
{
	// 请在这里补充代码，完成本关任务
    
	if(SS_IsEmpty(*S)) return; //栈空
	*e=S->elem[S->top]; S->top--;
    
}

void SS_Top(SqStack S, ElemType *e)
// 获取栈顶元素赋给e
{
	// 请在这里补充代码，完成本关任务
    
	if(SS_IsEmpty(S)) return; //栈空	
	*e=S.elem[S.top];	
	
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应的参考代码实现如下：

//将元素e进栈
void LS_Push(LinkStack *S, ElemType e)
{
    // 请在这里补充代码，完成本关任务
    
	StackNode *p;
	p=(StackNode *)malloc(sizeof(StackNode));
	p->data=e;
	p->next=*S;
	*S=p;
    
}

//出栈。出栈元素赋给e
void LS_Pop(LinkStack *S, ElemType *e)
{
    // 请在这里补充代码，完成本关任务
    
	StackNode *p;
	if(LS_IsEmpty(*S)) return;
	p=*S;
	*e=p->data;
	*S=p->next;
	free(p);
    
}

//读栈顶元素赋给e。
void LS_Top(LinkStack S, ElemType *e)
{
    // 请在这里补充代码，完成本关任务
    
	if(LS_IsEmpty(S)) return;
	*e=S->data;
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应的参考代码实现如下：

void SQ_In(SqQueue *Q, ElemType e)
// 将e入队。即：插入元素e为Q的新的队尾元素。
{
    // 请在这里补充代码，完成本关任务
    
	if(SQ_IsFull(*Q)) return;//队满
	Q->elem[Q->rear]=e;Q->rear=(Q->rear+1)%MAXSIZE;
    
}

void SQ_Out(SqQueue *Q, ElemType *e)
// 从队列Q出队一个元素，即：删除Q的队头元素，用e返回其值。
{
    // 请在这里补充代码，完成本关任务
    
	if(SQ_IsEmpty(*Q)) return; //队空
	*e=Q->elem[Q->front];Q->front=(Q->front+1)%MAXSIZE;
    
}

void SQ_Head(SqQueue Q, ElemType *head)
// 获取队列的队头元素，用head返回其值。
{
	// 请在这里补充代码，完成本关任务
    
    if( SQ_IsEmpty(Q) ) return; //队空
    *head = Q.elem[Q.front];
	
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 'sizeof', 0, 0, 0, 0, 'void', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应的参考代码实现如下：

int LQ_Length(LinkQueue Q)
// 求队列的长度
{
    // 请在这里补充代码，完成本关任务
    
	QNode *p;int n;	
	p=Q.front->next;n=0;
	while(p)
	{
		n++;p=p->next;
	}
	return n;
    
}

void LQ_In(LinkQueue *Q, ElemType e)
// 将e入队。即：插入元素e为Q的新的队尾元素。
{
    // 请在这里补充代码，完成本关任务
    
	QNode* p;
	p=(QNode *)malloc(sizeof(QNode));
	p->data=e;
	p->next=NULL;
	Q->rear->next=p;
	Q->rear=p;
    
}

void LQ_Out(LinkQueue *Q, ElemType *e)
//从队列Q出队一个元素，即：删除Q的队头元素，用e返回其值。
{
    // 请在这里补充代码，完成本关任务
    
	QNode *p;
	if(LQ_IsEmpty(*Q)) return;
	p=Q->front->next;
	*e=p->data;
	Q->front->next=p->next;
	if(Q->front->next==NULL)//若只有一个结点，删除后还要修改尾指针
		Q->rear=Q->front;
	free(p);
    
}

void LQ_Head(LinkQueue Q, ElemType *head)
//获取队列的队头元素，用head返回其值。
{
	// 请在这里补充代码，完成本关任务
    
    if(LQ_IsEmpty(Q)) return;
    *head = Q.front->next->data;
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应的参考代码实现如下：

int StrIndex_BF(SString s, SString t, int pos)
//从主串s的第pos个字符开始查找子串t。
//若找到，则返回子串t在主串s中第一次出现的位置，否则返回0。
{
    // 请在这里补充代码，完成本关任务
    
    int i,j;
	i=pos;j=1;
	while(i<=s[0]&&j<=t[0])
		if(s[i]==t[j]) //若字符相等，则继续比较
		{
			i++;j++;
		}
		else //若字符不等，则回溯，进行下一趟比较
		{
			i=i-j+2; //i回退到S的下一个起始位置
			j=1;
		}
	if(j>t[0]) return i-j+1; //匹配成功，返回t在s中的位置
	else return 0; //匹配失败，返回0  
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 'sizeof', 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"本关任务对应的参考代码实现如下：

void GetNext(SString t, int next[])
//求模式串T的next值并存入next数组中
{
	// 请在这里补充代码，完成本关任务
    
       int j,k;
       j=1;k=0;next[1]=0;
       while(j<t[0])
       if(t[j]==t[k]||k==0)  next[++j]=++k;
       else  k=next[k]; 
	/********** End   *********/
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"
void SubStr(SString t, SString s,int i,int len)
//从s的第i个字符开始截取长度为len的子串存入t中。
//其中1�Qi�Q串s的长度, 0�Qlen�Q 串s的长度-i+1。
//若i和len超出取值范围，则输出""error""；否则输出子串t。
{
	// 请在这里补充代码，完成本关任务
    
	int j,k;
	if(i<1 || i>s[0] || len<0 || len>s[0]-i+1)
	{
		printf(""error"");return;
	}
	for(k=1,j=i;k<=len;j++,k++)
		t[k]=s[j];
	t[0]=len; 
	t[k]='\0'; //在串尾存储一个结束符'\0'
	puts(t+1);
  
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"本关任务对应参考代码实现如下：

// 包含标准输入输出函数库
#include <stdio.h>

// 定义main函数
int main()
{
    // 请在此添加‘重要的事情说三遍’的代码
    
    char x = getchar();
    putchar(x);
    putchar(x);
    putchar(x);
    putchar('!');
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

// 包含标准输入输出函数库
#include <stdio.h>

int main()
{
    // 声明两个整型变量，用于存储输入的两个整数
    int x, y;

    // 请在此添加你的代码，输入两个整数到x、y中，然后按要求格式输出四则运算式子
    
    scanf(""%d%d"",&x,&y);

    printf(""%5d + %-5d = %10d\n"", x, y, x + y);
    printf(""%5d - %-5d = %10d\n"", x, y, x - y);
    printf(""%5d * %-5d = %10d\n"", x, y, x * y);
    printf(""%5d / %-5d = %10d"", x, y, x / y);
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

// 包含I/O流库iostream
#include <iostream>

// 加载名字空间std
using namespace std;

int main()
{
    // 声明三个变量，分别用来存储年、月、日
    int y, m, d;

    // 请在此添加你的代码，输入你的生日，并按指定格式输出信息
    
    cin >> y >> m >> d;
    cout << ""Hello! "" << m << "" "" << d << "" "" << y;
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include <iostream>

// 包含流操作算子库
#include <iomanip>
using namespace std;

// 定义常量PI，后面可以直接用PI代替后面的数值
#define PI 3.14159265358979323846

int main()
{
    int n;
    // 请在此添加你的代码，输入n，按不同的精度输出PI
    
    // 输入n
    cin >> n;

    // 输出PI
    cout << setiosflags(ios::fixed) << setprecision(n) << PI << endl;
    cout << setprecision(n + 1) << PI << endl;
    cout << setprecision(n + 2) << PI << endl;
    cout << setprecision(n + 3) << PI << endl;
    cout << setprecision(n + 4) << PI;
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

// 包含标准输入输出函数库
#include <stdio.h>

// 定义main函数
int main()
{
    // 请在此添加‘重要的事情说三遍’的代码
    
    char x = getchar();
    putchar(x);
    putchar(x);
    putchar(x);
    putchar('!');
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'def', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

// 包含标准输入输出函数库
#include <stdio.h>

int main()
{
    // 声明两个整型变量，用于存储输入的两个整数
    int x, y;

    // 请在此添加你的代码，输入两个整数到x、y中，然后按要求格式输出四则运算式子
    
    scanf(""%d%d"",&x,&y);

    printf(""%5d + %-5d = %10d\n"", x, y, x + y);
    printf(""%5d - %-5d = %10d\n"", x, y, x - y);
    printf(""%5d * %-5d = %10d\n"", x, y, x * y);
    printf(""%5d / %-5d = %10d"", x, y, x / y);
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

// 包含I/O流库iostream
#include <iostream>

// 加载名字空间std
using namespace std;

int main()
{
    // 声明三个变量，分别用来存储年、月、日
    int y, m, d;

    // 请在此添加你的代码，输入你的生日，并按指定格式输出信息
    
    cin >> y >> m >> d;
    cout << ""Hello! "" << m << "" "" << d << "" "" << y;
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include <iostream>

// 包含流操作算子库
#include <iomanip>
using namespace std;

// 定义常量PI，后面可以直接用PI代替后面的数值
#define PI 3.14159265358979323846

int main()
{
    int n;
    // 请在此添加你的代码，输入n，按不同的精度输出PI
    
    // 输入n
    cin >> n;

    // 输出PI
    cout << setiosflags(ios::fixed) << setprecision(n) << PI << endl;
    cout << setprecision(n + 1) << PI << endl;
    cout << setprecision(n + 2) << PI << endl;
    cout << setprecision(n + 3) << PI << endl;
    cout << setprecision(n + 4) << PI;
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

// 包含标准输入输出函数库
#include <stdio.h>

// 定义main函数
int main()
{
    // 请在此添加‘重要的事情说三遍’的代码
    
    char x = getchar();
    putchar(x);
    putchar(x);
    putchar(x);
    putchar('!');
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'def', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

// 包含标准输入输出函数库
#include <stdio.h>

int main()
{
    // 声明两个整型变量，用于存储输入的两个整数
    int x, y;

    // 请在此添加你的代码，输入两个整数到x、y中，然后按要求格式输出四则运算式子
    
    scanf(""%d%d"",&x,&y);

    printf(""%5d + %-5d = %10d\n"", x, y, x + y);
    printf(""%5d - %-5d = %10d\n"", x, y, x - y);
    printf(""%5d * %-5d = %10d\n"", x, y, x * y);
    printf(""%5d / %-5d = %10d"", x, y, x / y);
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

// 包含I/O流库iostream
#include <iostream>

// 加载名字空间std
using namespace std;

int main()
{
    // 声明三个变量，分别用来存储年、月、日
    int y, m, d;

    // 请在此添加你的代码，输入你的生日，并按指定格式输出信息
    
    cin >> y >> m >> d;
    cout << ""Hello! "" << m << "" "" << d << "" "" << y;
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include <iostream>

// 包含流操作算子库
#include <iomanip>
using namespace std;

// 定义常量PI，后面可以直接用PI代替后面的数值
#define PI 3.14159265358979323846

int main()
{
    int n;
    // 请在此添加你的代码，输入n，按不同的精度输出PI
    
    // 输入n
    cin >> n;

    // 输出PI
    cout << setiosflags(ios::fixed) << setprecision(n) << PI << endl;
    cout << setprecision(n + 1) << PI << endl;
    cout << setprecision(n + 2) << PI << endl;
    cout << setprecision(n + 3) << PI << endl;
    cout << setprecision(n + 4) << PI;
    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
